review_id,prof_ID,rating,admiration_fairness,admiration_instructional_effectiveness,admiration_misc,admiration_workload,amusement_fairness,amusement_instructional_effectiveness,amusement_misc,amusement_workload,anger_fairness,anger_instructional_effectiveness,anger_misc,anger_workload,annoyance_fairness,annoyance_instructional_effectiveness,annoyance_misc,annoyance_workload,approval_fairness,approval_instructional_effectiveness,approval_misc,approval_workload,caring_fairness,caring_instructional_effectiveness,caring_misc,caring_workload,confusion_fairness,confusion_instructional_effectiveness,confusion_misc,confusion_workload,curiosity_fairness,curiosity_instructional_effectiveness,curiosity_misc,curiosity_workload,desire_fairness,desire_instructional_effectiveness,desire_misc,desire_workload,disappointment_fairness,disappointment_instructional_effectiveness,disappointment_misc,disappointment_workload,disapproval_fairness,disapproval_instructional_effectiveness,disapproval_misc,disapproval_workload,disgust_fairness,disgust_instructional_effectiveness,disgust_misc,disgust_workload,embarrassment_fairness,embarrassment_instructional_effectiveness,embarrassment_misc,embarrassment_workload,excitement_fairness,excitement_instructional_effectiveness,excitement_misc,excitement_workload,fear_fairness,fear_instructional_effectiveness,fear_misc,fear_workload,gratitude_fairness,gratitude_instructional_effectiveness,gratitude_misc,gratitude_workload,grief_fairness,grief_instructional_effectiveness,grief_misc,grief_workload,joy_fairness,joy_instructional_effectiveness,joy_misc,joy_workload,love_fairness,love_instructional_effectiveness,love_misc,love_workload,nervousness_fairness,nervousness_instructional_effectiveness,nervousness_misc,nervousness_workload,optimism_fairness,optimism_instructional_effectiveness,optimism_misc,optimism_workload,pride_fairness,pride_instructional_effectiveness,pride_misc,pride_workload,realization_fairness,realization_instructional_effectiveness,realization_misc,realization_workload,relief_fairness,relief_instructional_effectiveness,relief_misc,relief_workload,remorse_fairness,remorse_instructional_effectiveness,remorse_misc,remorse_workload,sadness_fairness,sadness_instructional_effectiveness,sadness_misc,sadness_workload,surprise_fairness,surprise_instructional_effectiveness,surprise_misc,surprise_workload,misc_d,eff_d,fair_d,work_d
5728,87,5.0,0.0,0.95087665,0.4747678,0.0,0.0,0.0020117452,0.0011305945,0.0,0.0,0.0020582303,0.0013279815,0.0,0.0,0.0050323186,0.0041287458,0.0,0.0,0.04523227,0.09801514,0.0,0.0,0.0017816103,0.0028391222,0.0,0.0,0.0023899954,0.0026553583,0.0,0.0,0.0027780898,0.001759488,0.0,0.0,0.00093292876,0.0014370016,0.0,0.0,0.004637673,0.0022211398,0.0,0.0,0.0062502534,0.0044330163,0.0,0.0,0.0011627647,0.0008338485,0.0,0.0,0.00045447898,0.00026407806,0.0,0.0,0.0037603052,0.0020403347,0.0,0.0,0.0007327651,0.0004362883,0.0,0.0,0.004847003,0.0051585613,0.0,0.0,0.00041721496,0.00028586897,0.0,0.0,0.0031096232,0.002166825,0.0,0.0,0.0021878954,0.0024076668,0.0,0.0,0.00023793906,0.00017799853,0.0,0.0,0.0056071403,0.0084536215,0.0,0.0,0.0026657993,0.0016214878,0.0,0.0,0.006062077,0.008729676,0.0,0.0,0.0005875757,0.0005549186,0.0,0.0,0.00036277712,0.00034172734,0.0,0.0,0.0022516213,0.0013242448,0.0,0.0,0.0023650515,0.0009433748,0.0,0.74,0.25,0.0,0.0
5729,87,5.0,0.0024269337,0.3839223,0.6564929,0.019940183,0.010444052,0.5477747,0.7956945,0.0010603383,0.0037927292,0.001736098,0.002138886,0.0015335821,0.02606581,0.0069294237,0.0059119766,0.0049078646,0.057312343,0.045060813,0.020434005,0.3241793,0.08368596,0.0046706297,0.0021382226,0.68932086,0.0014454122,0.0020126046,0.0033238037,0.0016617995,0.0006385968,0.0016296202,0.005075908,0.002366008,0.001888299,0.0015697724,0.0017919955,0.0046427296,0.002559193,0.002007837,0.0023954657,0.0014047727,0.08351899,0.003601689,0.0033263334,0.005792898,0.00070817425,0.00083384913,0.001743958,0.00065506145,0.0006074197,0.0006977388,0.0010867185,0.00035031885,0.001135827,0.008029133,0.008744541,0.0032089315,0.0007649044,0.00042636244,0.00053160137,0.0017336302,0.0012805504,0.0041400488,0.005484817,0.01591692,0.00043839688,0.0005252758,0.00055133156,0.0010499955,0.013702625,0.35705614,0.102334276,0.0053069317,0.0014377212,0.025922507,0.010456715,0.015427847,0.00062418886,0.0005519344,0.00053733785,0.0015855763,0.010693184,0.007777352,0.005242036,0.078484036,0.00078853033,0.002451419,0.0017919,0.0015739384,0.013332434,0.008772997,0.006498036,0.0064121224,0.0038982965,0.0040308656,0.001674413,0.0076471036,0.0004970244,0.00055024825,0.00058009534,0.002144452,0.0016778845,0.0017113364,0.0020647664,0.0024681205,0.00028754902,0.0009935945,0.0029331534,0.0005394123,0.05,0.87,0.87,0.69
5730,87,5.0,0.0,0.9380986,0.0025530597,0.0,0.0,0.0016783806,0.0040136524,0.0,0.0,0.0018352099,0.0065815547,0.0,0.0,0.0061110375,0.012737144,0.0,0.0,0.07445962,0.03237544,0.0,0.0,0.0010411637,0.15499184,0.0,0.0,0.0026745892,0.0027549826,0.0,0.0,0.002877709,0.002522667,0.0,0.0,0.00079772517,0.014741926,0.0,0.0,0.0048210043,0.015924698,0.0,0.0,0.004510634,0.020639049,0.0,0.0,0.00093506364,0.0026984597,0.0,0.0,0.0004623693,0.008445875,0.0,0.0,0.0055799466,0.0010398899,0.0,0.0,0.0006140338,0.0017672458,0.0,0.0,0.0051774583,0.0074153724,0.0,0.0,0.00037238095,0.005070832,0.0,0.0,0.0028740894,0.004351841,0.0,0.0,0.0017771348,0.0065248325,0.0,0.0,0.0002299222,0.002381521,0.0,0.0,0.00577045,0.02737181,0.0,0.0,0.0032140925,0.0011525099,0.0,0.0,0.01450666,0.017523868,0.0,0.0,0.000741053,0.003929276,0.0,0.0,0.0002807193,0.67360014,0.0,0.0,0.0013825229,0.11583459,0.0,0.0,0.0044448692,0.00045516665,0.0,0.41,0.57,0.0,0.0
5731,87,5.0,0.0,0.0,0.4058028,0.0,0.0,0.0,0.0007045403,0.0,0.0,0.0,0.0025778827,0.0,0.0,0.0,0.01172054,0.0,0.0,0.0,0.16699907,0.0,0.0,0.0,0.10371293,0.0,0.0,0.0,0.0010923643,0.0,0.0,0.0,0.0011104734,0.0,0.0,0.0,0.003581962,0.0,0.0,0.0,0.003175331,0.0,0.0,0.0,0.0080731055,0.0,0.0,0.0,0.0012056564,0.0,0.0,0.0,0.00037850204,0.0,0.0,0.0,0.0019412655,0.0,0.0,0.0,0.00074933557,0.0,0.0,0.0,0.020811506,0.0,0.0,0.0,0.00045954995,0.0,0.0,0.0,0.0013648251,0.0,0.0,0.0,0.0021221163,0.0,0.0,0.0,0.0003277494,0.0,0.0,0.0,0.02884768,0.0,0.0,0.0,0.002682752,0.0,0.0,0.0,0.008772834,0.0,0.0,0.0,0.0018081777,0.0,0.0,0.0,0.00052793865,0.0,0.0,0.0,0.0013308174,0.0,0.0,0.0,0.00084509834,0.0,1.0,0.0,0.0,0.0
5732,87,5.0,0.0,0.42036542,0.0137892235,0.0,0.0,0.00089568476,0.00062564365,0.0,0.0,0.0009585255,0.0011788383,0.0,0.0,0.0067530926,0.004651552,0.0,0.0,0.25570682,0.57461834,0.0,0.0,0.020894593,0.005608358,0.0,0.0,0.0010296347,0.00085032743,0.0,0.0,0.0005934909,0.00092608045,0.0,0.0,0.002326331,0.0043991692,0.0,0.0,0.0045446833,0.0010211092,0.0,0.0,0.014328642,0.004841036,0.0,0.0,0.0006364402,0.0009932389,0.0,0.0,0.0003894778,0.00015267062,0.0,0.0,0.0023995452,0.0023328334,0.0,0.0,0.0004554524,0.00033846148,0.0,0.0,0.0062833335,0.0026748092,0.0,0.0,0.0007310817,0.00014965449,0.0,0.0,0.008344834,0.0011884188,0.0,0.0,0.0013492217,0.007597466,0.0,0.0,0.0003475901,0.00015454188,0.0,0.0,0.014649896,0.023892956,0.0,0.0,0.008587764,0.0006616026,0.0,0.0,0.01870279,0.0062741432,0.0,0.0,0.0073658847,0.0007078969,0.0,0.0,0.0005172175,0.0002734616,0.0,0.0,0.001999788,0.00052497955,0.0,0.0,0.000547735,0.00027707225,0.0,0.22,0.75,0.0,0.0
5733,87,5.0,0.029642744,0.4733161,0.0,0.0,0.0011918407,0.00091573084,0.0,0.0,0.004734657,0.0021754205,0.0,0.0,0.035295695,0.007867806,0.0,0.0,0.0600713,0.07293302,0.0,0.0,0.007051331,0.06935065,0.0,0.0,0.0038403508,0.0010073972,0.0,0.0,0.004063056,0.0016770875,0.0,0.0,0.6107703,0.14071564,0.0,0.0,0.034914773,0.004458813,0.0,0.0,0.102038875,0.006072658,0.0,0.0,0.0049520116,0.0012690966,0.0,0.0,0.0010707368,0.00044547272,0.0,0.0,0.004745916,0.002957386,0.0,0.0,0.0010440929,0.00083219685,0.0,0.0,0.006753214,0.007407628,0.0,0.0,0.0009293425,0.00070314435,0.0,0.0,0.0035712537,0.0027143313,0.0,0.0,0.0048588747,0.005122536,0.0,0.0,0.0012380725,0.0005268418,0.0,0.0,0.056259908,0.017320193,0.0,0.0,0.0026037858,0.0032406969,0.0,0.0,0.009415902,0.00771403,0.0,0.0,0.0017256268,0.0013699587,0.0,0.0,0.0016331482,0.0011251422,0.0,0.0,0.0050151288,0.002830636,0.0,0.0,0.0009869256,0.0011717398,0.0,0.0,0.0,0.96,0.95,0.0
5734,87,4.0,0.0,0.9485217,0.0,0.0,0.0,0.0017734049,0.0,0.0,0.0,0.0019128324,0.0,0.0,0.0,0.0039894595,0.0,0.0,0.0,0.034697067,0.0,0.0,0.0,0.0016105982,0.0,0.0,0.0,0.0028676603,0.0,0.0,0.0,0.004190346,0.0,0.0,0.0,0.0008627076,0.0,0.0,0.0,0.003126263,0.0,0.0,0.0,0.005107869,0.0,0.0,0.0,0.0009823191,0.0,0.0,0.0,0.00036848162,0.0,0.0,0.0,0.0039890734,0.0,0.0,0.0,0.0005836281,0.0,0.0,0.0,0.0073066815,0.0,0.0,0.0,0.00036134865,0.0,0.0,0.0,0.0027168493,0.0,0.0,0.0,0.0020022907,0.0,0.0,0.0,0.00020007814,0.0,0.0,0.0,0.0047099725,0.0,0.0,0.0,0.0020365026,0.0,0.0,0.0,0.004623574,0.0,0.0,0.0,0.00046561676,0.0,0.0,0.0,0.00033831212,0.0,0.0,0.0,0.0019868144,0.0,0.0,0.0,0.002510133,0.0,0.0,0.0,0.67,0.0,0.0
5735,87,4.5,0.0,0.50601184,0.2527605,0.0043932935,0.0,0.4117348,0.171948,0.00081518106,0.0,0.0017586094,0.0013542534,0.00071441795,0.0,0.0052477233,0.004484915,0.004247756,0.0,0.052081224,0.078770995,0.4309565,0.0,0.0028986,0.011203939,0.0061631273,0.0,0.0023108725,0.0020115727,0.0022566544,0.0,0.002495692,0.0021402217,0.0017470862,0.0,0.0014146403,0.0027254594,0.0018774226,0.0,0.0027509634,0.0015047967,0.0009136217,0.0,0.0047351066,0.0025025418,0.0048282095,0.0,0.00090148125,0.0005824177,0.0004950126,0.0,0.00073397596,0.00080630026,0.000112830196,0.0,0.0072204657,0.04313648,0.0017542278,0.0,0.00052854297,0.0005921684,0.0003316983,0.0,0.005969672,0.0036697602,0.00229071,0.0,0.0004823273,0.0008245721,0.00013704158,0.0,0.24889897,0.7759591,0.0011266877,0.0,0.009317095,0.023570107,0.0011338039,0.0,0.00048104292,0.0012057603,0.00018792333,0.0,0.0064363168,0.010251742,0.025222396,0.0,0.002227878,0.007434887,0.00038325763,0.0,0.0073098745,0.009184646,0.011634392,0.0,0.0022049556,0.012802603,0.00084788445,0.0,0.000671749,0.0005944176,0.00019172029,0.0,0.002310508,0.0020154323,0.0003937424,0.0,0.0015145915,0.0016092737,0.00042807317,0.28,0.57,0.0,0.5
5736,87,4.5,0.0034703768,0.0,0.290334,0.008000387,0.0010200104,0.0,0.16982593,0.0009207772,0.0033799245,0.0,0.0023534687,0.0014763625,0.06350497,0.0,0.0069470275,0.009293714,0.11739627,0.0,0.029537873,0.14207403,0.020037308,0.0,0.0019056365,0.22809757,0.001137606,0.0,0.0031275072,0.0014738841,0.00054200954,0.0,0.0020780873,0.0014398262,0.0067282515,0.0,0.0012380119,0.0052044066,0.018783297,0.0,0.0027413918,0.00219315,0.041735183,0.0,0.004352195,0.0046614096,0.010412785,0.0,0.0016747516,0.0010172015,0.0013266994,0.0,0.0006922463,0.00043130125,0.000525644,0.0,0.003906154,0.0018547069,0.0019007483,0.0,0.00090121914,0.00074943807,0.0007554273,0.0,0.0025685306,0.011220482,0.0005328354,0.0,0.0004513523,0.00043035697,0.0005959061,0.0,0.04524828,0.0024225623,0.0008113408,0.0,0.0054094377,0.0012799149,0.0007461022,0.0,0.00038659698,0.0005438332,0.07524473,0.0,0.0044608815,0.030070266,0.00080117915,0.0,0.0016091695,0.0012044545,0.01917039,0.0,0.0074766316,0.009979434,0.0014163736,0.0,0.001111206,0.004319895,0.0009884989,0.0,0.0004099018,0.0011123939,0.004106728,0.0,0.001786564,0.0011546593,0.0002643467,0.0,0.0011251504,0.00044566422,0.15,0.0,0.72,0.72
5737,87,5.0,0.0,0.0,0.9480839,0.0,0.0,0.0,0.0022090594,0.0,0.0,0.0,0.002233493,0.0,0.0,0.0,0.0043775663,0.0,0.0,0.0,0.027366364,0.0,0.0,0.0,0.0010167835,0.0,0.0,0.0,0.0027709918,0.0,0.0,0.0,0.0046831933,0.0,0.0,0.0,0.000741426,0.0,0.0,0.0,0.00342661,0.0,0.0,0.0,0.0048419894,0.0,0.0,0.0,0.0012486166,0.0,0.0,0.0,0.00043748162,0.0,0.0,0.0,0.0072303573,0.0,0.0,0.0,0.00076086674,0.0,0.0,0.0,0.0062143505,0.0,0.0,0.0,0.00037301122,0.0,0.0,0.0,0.0036611524,0.0,0.0,0.0,0.0015938341,0.0,0.0,0.0,0.00023014593,0.0,0.0,0.0,0.0037305842,0.0,0.0,0.0,0.0024160657,0.0,0.0,0.0,0.004378741,0.0,0.0,0.0,0.0005215518,0.0,0.0,0.0,0.00025594688,0.0,0.0,0.0,0.0016709038,0.0,0.0,0.0,0.0050357743,0.0,1.0,0.0,0.0,0.0
5738,87,5.0,0.0,0.58430547,0.0,0.0,0.0,0.29402724,0.0,0.0,0.0,0.0017260141,0.0,0.0,0.0,0.004768818,0.0,0.0,0.0,0.13489115,0.0,0.0,0.0,0.002656276,0.0,0.0,0.0,0.0031769979,0.0,0.0,0.0,0.0026869976,0.0,0.0,0.0,0.001335633,0.0,0.0,0.0,0.0020003137,0.0,0.0,0.0,0.0036760247,0.0,0.0,0.0,0.0010914016,0.0,0.0,0.0,0.0005302183,0.0,0.0,0.0,0.006164108,0.0,0.0,0.0,0.00046821407,0.0,0.0,0.0,0.0037492104,0.0,0.0,0.0,0.00040963825,0.0,0.0,0.0,0.064394936,0.0,0.0,0.0,0.277786,0.0,0.0,0.0,0.0003478556,0.0,0.0,0.0,0.005791524,0.0,0.0,0.0,0.002187104,0.0,0.0,0.0,0.008316172,0.0,0.0,0.0,0.0014413509,0.0,0.0,0.0,0.0003801991,0.0,0.0,0.0,0.0012880638,0.0,0.0,0.0,0.0014693219,0.0,0.0,0.0,0.98,0.0,0.0
5739,87,5.0,0.0,0.0,0.3190195,0.0,0.0,0.0,0.0013148366,0.0,0.0,0.0,0.0019302355,0.0,0.0,0.0,0.017580668,0.0,0.0,0.0,0.08117726,0.0,0.0,0.0,0.0010674122,0.0,0.0,0.0,0.01100871,0.0,0.0,0.0,0.003524748,0.0,0.0,0.0,0.0012274865,0.0,0.0,0.0,0.022539817,0.0,0.0,0.0,0.024987325,0.0,0.0,0.0,0.0014086803,0.0,0.0,0.0,0.00092695025,0.0,0.0,0.0,0.0037893883,0.0,0.0,0.0,0.0010895572,0.0,0.0,0.0,0.0031864063,0.0,0.0,0.0,0.0004513211,0.0,0.0,0.0,0.0019804516,0.0,0.0,0.0,0.0014214372,0.0,0.0,0.0,0.0010842829,0.0,0.0,0.0,0.0033102923,0.0,0.0,0.0,0.0010229386,0.0,0.0,0.0,0.023000667,0.0,0.0,0.0,0.00063275517,0.0,0.0,0.0,0.00032033373,0.0,0.0,0.0,0.0032955997,0.0,0.0,0.0,0.020992093,0.0,1.0,0.0,0.0,0.0
5740,87,5.0,0.0,0.3074482,0.0,0.0,0.0,0.27217543,0.0,0.0,0.0,0.17125574,0.0,0.0,0.0,0.08468552,0.0,0.0,0.0,0.032433063,0.0,0.0,0.0,0.0028624171,0.0,0.0,0.0,0.0033289525,0.0,0.0,0.0,0.0024196433,0.0,0.0,0.0,0.0013332993,0.0,0.0,0.0,0.019959675,0.0,0.0,0.0,0.032849,0.0,0.0,0.0,0.038932543,0.0,0.0,0.0,0.0025191973,0.0,0.0,0.0,0.00861492,0.0,0.0,0.0,0.002299249,0.0,0.0,0.0,0.003859954,0.0,0.0,0.0,0.00091889035,0.0,0.0,0.0,0.28651488,0.0,0.0,0.0,0.006315477,0.0,0.0,0.0,0.0006821838,0.0,0.0,0.0,0.0040874192,0.0,0.0,0.0,0.0028327098,0.0,0.0,0.0,0.0068221064,0.0,0.0,0.0,0.003165593,0.0,0.0,0.0,0.00066408893,0.0,0.0,0.0,0.00705444,0.0,0.0,0.0,0.0016907162,0.0,0.0,0.0,0.93,0.0,0.0
5741,87,5.0,0.0,0.01366599,0.0,0.0,0.0,0.61431175,0.0,0.0,0.0,0.0020526347,0.0,0.0,0.0,0.00497557,0.0,0.0,0.0,0.0137201315,0.0,0.0,0.0,0.003714292,0.0,0.0,0.0,0.0022843927,0.0,0.0,0.0,0.002942439,0.0,0.0,0.0,0.0017505909,0.0,0.0,0.0,0.0011615206,0.0,0.0,0.0,0.0025106897,0.0,0.0,0.0,0.000603136,0.0,0.0,0.0,0.00071730034,0.0,0.0,0.0,0.019381545,0.0,0.0,0.0,0.0006114712,0.0,0.0,0.0,0.0034861532,0.0,0.0,0.0,0.0004525309,0.0,0.0,0.0,0.58642507,0.0,0.0,0.0,0.004091515,0.0,0.0,0.0,0.0007579156,0.0,0.0,0.0,0.006089637,0.0,0.0,0.0,0.001004211,0.0,0.0,0.0,0.0047659697,0.0,0.0,0.0,0.0034948871,0.0,0.0,0.0,0.00064670696,0.0,0.0,0.0,0.0021360647,0.0,0.0,0.0,0.0013421075,0.0,0.0,0.0,0.8,0.0,0.0
5742,87,5.0,0.0,0.023090797,0.8377852,0.0,0.0,0.002700551,0.0018921503,0.0,0.0,0.0004900542,0.0011384869,0.0,0.0,0.0044924,0.004577659,0.0,0.0,0.34589532,0.39924124,0.0,0.0,0.0021354882,0.0015877798,0.0,0.0,0.0011087492,0.0035717022,0.0,0.0,0.00055059616,0.0058817067,0.0,0.0,0.0011517325,0.0011227262,0.0,0.0,0.001851389,0.0023394243,0.0,0.0,0.0025682345,0.004596075,0.0,0.0,0.0006347071,0.00087434053,0.0,0.0,0.00035927186,0.00023419678,0.0,0.0,0.004382538,0.0078020124,0.0,0.0,0.00046152007,0.000597246,0.0,0.0,0.002981119,0.003190003,0.0,0.0,0.00030492098,0.00021432461,0.0,0.0,0.016359683,0.002731792,0.0,0.0,0.0009824567,0.0031062253,0.0,0.0,0.00039037384,0.00023156343,0.0,0.0,0.0058307927,0.011683678,0.0,0.0,0.002569125,0.0024620867,0.0,0.0,0.033510584,0.013123661,0.0,0.0,0.0054303524,0.0007654053,0.0,0.0,0.00021479082,0.00020589566,0.0,0.0,0.0007605655,0.0007007381,0.0,0.0,0.0007458893,0.002627161,0.0,0.57,0.4,0.0,0.0
5755,424,5.0,0.14207202,0.47482756,0.5096427,0.0,0.000429312,0.0009352367,0.00091950595,0.0,0.00096512726,0.0053245835,0.0011959473,0.0,0.0053710323,0.022320142,0.0034460188,0.0,0.47629455,0.27676663,0.31355378,0.0,0.0035435641,0.016875139,0.034475975,0.0,0.0012949241,0.0013087336,0.0007960462,0.0,0.0016328512,0.0018031449,0.0007061976,0.0,0.0015038055,0.001460712,0.0012109904,0.0,0.0022670026,0.004692932,0.0015935723,0.0,0.005511846,0.009700569,0.002863261,0.0,0.0005675142,0.001771296,0.0007410523,0.0,0.00017178977,0.000796843,0.0003354349,0.0,0.0018317385,0.0027608462,0.0024402924,0.0,0.00022595753,0.00069308,0.00070766255,0.0,0.0028450121,0.005853608,0.0060895337,0.0,0.00017118297,0.00053339783,0.0005751246,0.0,0.0011332704,0.0029140266,0.011549643,0.0,0.0012956497,0.0014402069,0.020179898,0.0,0.00011766052,0.00028969767,0.00033261,0.0,0.027229486,0.011186022,0.008566293,0.0,0.0015014559,0.0054724724,0.0055821193,0.0,0.011380562,0.019256247,0.010660364,0.0,0.00083408144,0.0023786982,0.0036487402,0.0,0.00027627588,0.0005691297,0.00069950114,0.0,0.0005590304,0.0013149654,0.001559046,0.0,0.00060694513,0.0015739393,0.0003796409,0.0,0.18,0.77,0.36,0.0
5756,424,5.0,0.0,0.1876718,0.0,0.15573473,0.0,0.021258928,0.0,0.0006331758,0.0,0.0033375437,0.0,0.0012009729,0.0,0.010016275,0.0,0.004642104,0.0,0.14788556,0.0,0.29438916,0.0,0.0588803,0.0,0.49816984,0.0,0.01680812,0.0,0.0014773941,0.0,0.027880216,0.0,0.00303626,0.0,0.0047515,0.0,0.04393454,0.0,0.017445892,0.0,0.0023116702,0.0,0.015999446,0.0,0.006964185,0.0,0.0017133203,0.0,0.0007194435,0.0,0.0069418848,0.0,0.00035789626,0.0,0.007420964,0.0,0.0063546947,0.0,0.0016634631,0.0,0.002326972,0.0,0.033438224,0.0,0.016545454,0.0,0.0023602692,0.0,0.0011317596,0.0,0.30238304,0.0,0.0033374033,0.0,0.0052811652,0.0,0.004742057,0.0,0.0020795201,0.0,0.0016639552,0.0,0.04341926,0.0,0.19907568,0.0,0.0033511391,0.0,0.0062997956,0.0,0.019093381,0.0,0.0106844,0.0,0.01146645,0.0,0.0063794497,0.0,0.23257248,0.0,0.0014787568,0.0,0.057293866,0.0,0.0020608355,0.0,0.001407029,0.0,0.0006843324,0.0,0.98,0.0,0.95
5757,424,4.5,0.0018292564,0.57443523,0.00325819,0.0,0.0020484067,0.0012727627,0.0015849787,0.0,0.0018134484,0.0012139345,0.0019282079,0.0,0.006210518,0.0038101783,0.0044461484,0.0,0.014901583,0.22917351,0.0159122,0.0,0.001437986,0.0853468,0.0015056059,0.0,0.003342135,0.0022230113,0.0024005887,0.0,0.0016887977,0.0030384364,0.0017136012,0.0,0.0016471455,0.004689145,0.0015707742,0.0,0.002890492,0.0032149157,0.0026071996,0.0,0.0035411974,0.005053003,0.0028740568,0.0,0.001336317,0.00080652826,0.0013850017,0.0,0.00048395837,0.00040161223,0.00044095566,0.0,0.0017771791,0.0049012145,0.0023393643,0.0,0.0011695243,0.00086247997,0.0011155333,0.0,0.00083122635,0.009363029,0.0012241744,0.0,0.00036794995,0.0006578393,0.00040523915,0.0,0.0017107273,0.0041043945,0.00223808,0.0,0.0008794449,0.0028247777,0.0018271148,0.0,0.00041033697,0.0007829732,0.00034090222,0.0,0.0031829902,0.025141114,0.0024568336,0.0,0.00028530596,0.00427086,0.000336904,0.0,0.0078157075,0.016087968,0.005201099,0.0,0.0003583215,0.0059720273,0.00036849317,0.0,0.00034699682,0.00082864164,0.00038015173,0.0,0.0020445464,0.0020790505,0.0021757323,0.0,0.0007305079,0.0020844694,0.0007273444,0.0,0.21,0.67,0.53,0.0
5758,424,4.5,0.0,0.2016918,0.0,0.038824223,0.0,0.0080543095,0.0,0.00044046453,0.0,0.0026851064,0.0,0.0014870818,0.0,0.01544888,0.0,0.015501862,0.0,0.1357659,0.0,0.14068341,0.0,0.08428145,0.0,0.0034386623,0.0,0.007538162,0.0,0.0023099135,0.0,0.009687635,0.0,0.0009063387,0.0,0.0031536557,0.0,0.0012085458,0.0,0.021458874,0.0,0.027945524,0.0,0.016736723,0.0,0.03670569,0.0,0.0013300158,0.0,0.0013243526,0.0,0.0017522946,0.0,0.0007193517,0.0,0.0055873487,0.0,0.000927865,0.0,0.002625934,0.0,0.001006144,0.0,0.0073236465,0.0,0.00040518912,0.0,0.0015319106,0.0,0.0006255425,0.0,0.15566812,0.0,0.0012386622,0.0,0.004391121,0.0,0.0004005204,0.0,0.0020932648,0.0,0.00079785974,0.0,0.104835,0.0,0.006014923,0.0,0.00871234,0.0,0.0011627952,0.0,0.09075592,0.0,0.02776823,0.0,0.011707455,0.0,0.0015672267,0.0,0.0017073309,0.0,0.00036581123,0.0,0.0068651307,0.0,0.007443327,0.0,0.0040253852,0.0,0.00057219795,0.0,0.98,0.0,0.8
5759,424,4.5,0.0,0.47112375,0.009573103,0.0,0.0,0.0006839351,0.0009444953,0.0,0.0,0.0011992763,0.0015266394,0.0,0.0,0.004241863,0.005559871,0.0,0.0,0.21956673,0.16241702,0.0,0.0,0.022817282,0.53872335,0.0,0.0,0.0015928231,0.0023107426,0.0,0.0,0.0013766077,0.0025819072,0.0,0.0,0.0025117502,0.0026213524,0.0,0.0,0.003232552,0.0014478726,0.0,0.0,0.0054667364,0.0043720272,0.0,0.0,0.0007922957,0.0005360516,0.0,0.0,0.00032820064,0.00037074392,0.0,0.0,0.0021794443,0.0020203257,0.0,0.0,0.0006277337,0.0021196099,0.0,0.0,0.007983784,0.0026983363,0.0,0.0,0.00037689036,0.0007917627,0.0,0.0,0.0019377002,0.0031024385,0.0,0.0,0.002190194,0.0052694287,0.0,0.0,0.00026413926,0.0019168092,0.0,0.0,0.023850681,0.03087612,0.0,0.0,0.0025226702,0.0010658675,0.0,0.0,0.011732091,0.01224198,0.0,0.0,0.0014874303,0.004514715,0.0,0.0,0.0005257286,0.0011092267,0.0,0.0,0.0013949901,0.0017955389,0.0,0.0,0.0008878022,0.0005182514,0.0,0.45,0.53,0.0,0.0
5760,424,4.0,0.0,0.0,0.950039,0.23253807,0.0,0.0,0.001432019,0.0008986773,0.0,0.0,0.0013694428,0.001873656,0.0,0.0,0.003298463,0.0056329463,0.0,0.0,0.039910395,0.26079315,0.0,0.0,0.0021292507,0.25117484,0.0,0.0,0.002282903,0.0009818958,0.0,0.0,0.0027633864,0.000897557,0.0,0.0,0.0010895599,0.0041431673,0.0,0.0,0.002829276,0.0029669607,0.0,0.0,0.0049289614,0.006352125,0.0,0.0,0.0008230355,0.00091334217,0.0,0.0,0.00033350033,0.0010129367,0.0,0.0,0.0039307913,0.0020798868,0.0,0.0,0.00046036163,0.00072911766,0.0,0.0,0.010236933,0.009838191,0.0,0.0,0.0003703241,0.0010477082,0.0,0.0,0.0035165374,0.0038828896,0.0,0.0,0.0028637662,0.0053439713,0.0,0.0,0.00017630853,0.00055964297,0.0,0.0,0.0056604934,0.050903026,0.0,0.0,0.0024429637,0.003350974,0.0,0.0,0.005181362,0.013635271,0.0,0.0,0.0006044772,0.006038374,0.0,0.0,0.00038868832,0.012266943,0.0,0.0,0.0019249427,0.0027711587,0.0,0.0,0.0018473478,0.0006065207,0.16,0.0,0.0,0.8
